name,test,d-sep,i-sep,saving,dSepTime,iSepTime
Munin,"I(L_LNLW_ADM_NEUR_ACT,L_MYDY_ADM_DENERV,R_OTHER_ULND5_RD)",5,1,20.00,0.0023889541625976562,0.0021190643310546875
Munin,"I(L_DIFFN_MED_DIFSLOW,R_LNLT1_LP_APB_NEUR_ACT,L_MED_RDLDCV_EW)",713,14,1.96,0.2132890224456787,0.06027388572692871
Munin,"I(R_DIFFN_ADM_MUSIZE,L_APB_VOL_ACT,L_DIFFN_ADM_MUDENS)",712,15,2.11,0.2105729579925537,0.06907486915588379
Munin,"I(R_LNLW_ULND5_RD_WD,R_LNL_ISCH_SEV,R_APB_QUAL_MUPPOLY)",5,1,20.00,0.002864837646484375,0.025173187255859375
Munin,"I(R_DIFFN_LNLW_ADM_NEUR_ACT,R_LNLT1_LP_APB_NEUR_ACT,L_MYOP_APB_DENERV)",687,16,2.33,0.21328210830688477,0.05072593688964844
Munin,"I(L_ADM_REPSTIM_FACILI,L_MYOP_MYDY_ADM_DENERV,L_LNL_DIFFN_ADM_DENERV)",782,79,10.10,0.2383279800415039,0.12432003021240234
Munin,"I(R_SUR_AMP_CA,R_DIFFN_LNLW_ULND5_BLOCK_WD,L_DELT_QUAL_MUPPOLY)",739,95,12.86,0.23877787590026855,0.12132811546325684
Munin,"I(R_LNLPC5_DIFFN_DELT_MUSIZE,R_DE_REGEN_APB_NMT,L_LNLC8_LP_E_ADM_MALOSS)",798,89,11.15,0.24687409400939941,0.13608193397521973
Munin,"I(DIFFN_MOT_SEV,L_DIFFN_DELT_MUSIZE,L_SUR_ALLAMP_CA)",688,31,4.51,0.2141399383544922,0.07995009422302246
Munin,"I(L_DIFFN_LNLW_ADM_DENERV,L_LNLLP_APB_MALOSS,R_DELT_DE_REGEN)",716,25,3.49,0.21406888961791992,0.08394503593444824
Munin,"I(R_DIFFN_MED_BLOCK,R_ULND5_CV_WD,R_LNL_DIFFN_ADM_MALOSS)",842,113,13.42,0.2596719264984131,0.14027714729309082
Munin,"I(R_ULND5_ALLAMP_WD,L_MUSCLE_DELT_DENERV,R_LNLC8_LP_E_ADM_MALOSS)",883,165,18.69,0.27503299713134766,0.18079304695129395
Munin,"I(L_OTHER_ADM_DE_REGEN,R_DIFFN_LNLW_ULND5_SALOSS,R_ULN_AMPR_E)",35,1,2.86,0.015837907791137695,0.008616924285888672
Munin,"I(R_LNLC8_LP_ADM_MALOSS,R_DIFFN_MEDD2_SALOSS,L_ADM_MULOSS)",24,4,16.67,0.011709928512573242,0.017353057861328125
Munin,"I(R_DIFFN_MEDD2_SALOSS,L_LNLE_ULND5_RD_E,R_ULND5_RD_E)",705,12,1.70,0.2108299732208252,0.05432486534118652
Munin,"I(L_APB_FORCE,R_LNLT1_APB_DENERV,R_LNL_ISCH_PATHO)",834,155,18.59,0.25383520126342773,0.16776394844055176
Munin,"I(L_SUR_BLOCK_CA,R_ADM_MVA_AMP,L_ULND5_BLOCK_EW)",866,173,19.98,0.2839629650115967,0.18244409561157227
Munin,"I(L_APB_QUAN_MUPAMP,L_MUSCLE_DELT_MUDENS,L_MYDY_APB_MUDENS)",800,113,14.12,0.24859905242919922,0.14662504196166992
