name,test,inaugurals,d-sep,i-sep,saving,dSepTime,iSepTime
Munin,"I(R_OTHER_ADM_DE_REGEN,L_DIFFN_LNLW_ADM_DE_REGEN,R_APB_QUAL_MUPAMP)",,35,1,2.86,0.01593613624572754,0.02337789535522461
Munin,"I(R_LNLPC5_DIFFN_DELT_NEUR_ACT,R_MED_DCV_EW,L_DELT_MUSCLE_VOL)",,829,87,10.49,0.24431991577148438,0.13723206520080566
Munin,"I(R_LNLPC5_DELT_NEUR_ACT,L_DELT_MUPSATEL,R_SUR_CV_CA)",,63,4,6.35,0.02960205078125,0.022693872451782227
Munin,"I(R_DELT_REPSTIM_POST_DECR,L_DELT_REPSTIM_FACILI,L_LNLC8_LP_E_ADM_MUDENS)",,827,137,16.57,0.25902581214904785,0.1444098949432373
Munin,"I(R_DIFFN_ULND5_DISP,R_ULND5_SALOSS,R_DIFFN_LNLW_ADM_MUSIZE)",,779,60,7.70,0.23449087142944336,0.09885597229003906
Munin,"I(R_LNLT1_APB_DE_REGEN,L_LNLE_ULND5_DIFSLOW,R_ULND5_BLOCK_E)",,35,1,2.86,0.013525009155273438,0.006687164306640625
Munin,"I(L_ULN_CV_E,L_DIFFN_ULN_DIFSLOW,R_ULN_RD_EW)",,788,68,8.63,0.23900413513183594,0.10188603401184082
Munin,"I(R_LNLLP_ADM_MUSIZE,L_DELT_TA_CONCL,L_MUSCLE_ADM_MUDENS)",,21,1,4.76,0.022547006607055664,0.019680023193359375
Munin,"I(R_LNLE_ULN_DIFSLOW,R_LNLBE_MEDD2_RD_EW,R_DELT_SF_JITTER)",,116,6,5.17,0.03988194465637207,0.022781848907470703
Munin,"I(L_LNLW_ADM_MALOSS,R_LNLLP_ADM_MALOSS,R_DELT_REPSTIM_CMAPAMP)",,20,1,5.00,0.00798797607421875,0.02426600456237793
Munin,"I(L_LNLPC5_AXIL_PATHO,L_MYOP_DELT_MUDENS,L_OTHER_DELT_DE_REGEN)",,60,3,5.00,0.020997047424316406,0.006459951400756836
Munin,"I(L_MYOP_MYDY_APB_DE_REGEN,L_APB_MUPAMP,R_LNLW_APB_NEUR_ACT)",,836,148,17.70,0.27208614349365234,0.15255284309387207
Munin,"I(L_DELT_MUSIZE,L_APB_DE_REGEN,L_APB_SPONT_NEUR_DISCH)",,801,100,12.48,0.24998211860656738,0.14557600021362305
Munin,"I(R_LNL_DIFFN_ADM_MALOSS,R_LNLE_ULN_TIME,R_APB_MUSCLE_VOL)",,753,45,5.98,0.24186301231384277,0.10236287117004395
Munin,"I(L_DIFFN_LNLW_APB_NEUR_ACT,R_DIFFN_LNLW_ADM_DENERV,R_DE_REGEN_ADM_NMT)",,717,42,5.86,0.2271580696105957,0.09804701805114746
Munin,"I(L_LNLLP_APB_DE_REGEN,L_LNLT1_LP_APB_DENERV,R_LNLW_ULND5_LD_WD)",,35,1,2.86,0.013303995132446289,0.002794981002807617
Munin,"I(L_LNLW_MED_PATHO,L_MYAS_ADM_MUDENS,R_LNLE_ULN_SEV)",,93,4,4.30,0.033418893814086914,0.009626150131225586
Munin,"I(R_OTHER_ADM_MUSIZE,R_LNLLP_APB_DENERV,R_MUSCLE_DELT_DE_REGEN)",,19,1,5.26,0.008118867874145508,0.0039920806884765625
Munin,"I(R_OTHER_ADM_DENERV,L_DELT_VOL_ACT,L_MYOP_ADM_DENERV)",,7,1,14.29,0.003348112106323242,0.002167940139770508
Munin,"I(R_APB_MUPAMP,R_ULND5_AMPR_E,R_ULN_LAT_WA)",,897,205,22.85,0.2882370948791504,0.23642992973327637
Munin,"I(R_ULND5_LSLOW_WD,L_DELT_REPSTIM_CMAPAMP,R_APB_QUAN_MUPPOLY)",,19,11,57.89,0.032714128494262695,0.05982804298400879
Munin,"I(R_ADM_MVA_AMP,L_LNL_ISCH_PATHO,R_APB_MUPINSTAB)",,818,137,16.75,0.255950927734375,0.17470002174377441
