name,test,inaugurals,d-sep,i-sep,saving,dSepTime,iSepTime
Barley,"I(keraks,srtsize,slt22)",,112,93,83.04,0.003804922103881836,0.008844137191772461
Barley,"I(ngodnt,aks_m2,pesticid)",,134,108,80.60,0.0065920352935791016,0.00785684585571289
Barley,"I(exptgens,spndx,ngodn)",,144,126,87.50,0.009257078170776367,0.011600017547607422
Barley,"I(nedbarea,aks_m2,tkv)",,129,109,84.50,0.006284952163696289,0.010276079177856445
Barley,"I(dgv5980,exptgens,potnmin)",,55,13,23.64,0.0016629695892333984,0.0017199516296386719
Barley,"I(aks_m2,sort,jordinf)",,101,78,77.23,0.0038781166076660156,0.0060138702392578125
Barley,"I(exptgens,potnmin,ngtilg)",,40,23,57.50,0.0014979839324951172,0.002440929412841797
Barley,"I(saatid,spndx,nopt)",,143,125,87.41,0.009425163269042969,0.01147007942199707
Barley,"I(tkvs,aks_m2,mod_nmin)",,126,103,81.75,0.006186962127685547,0.008100032806396484
Barley,"I(saatid,dgv1059,jordn)",,47,18,38.30,0.001840829849243164,0.001983165740966797
Barley,"I(dg25,ksort,protein)",,139,124,89.21,0.007196903228759766,0.011460065841674805
Barley,"I(forfrugt,protein,dgv1059)",,143,129,90.21,0.009045839309692383,0.010444879531860352
Barley,"I(komm,pesticid,aks_vgt)",,27,14,51.85,0.0010819435119628906,0.0043277740478515625
Barley,"I(sort,dgv1059,dg25)",,21,4,19.05,0.0008509159088134766,0.0008840560913085938
Barley,"I(bgbyg,frspdag,s2528)",,54,40,74.07,0.0017380714416503906,0.005820035934448242
Barley,"I(udb,sort,ksort)",,105,91,86.67,0.004222869873046875,0.009835004806518555
Barley,"I(saakern,s2225,jordinf)",,140,121,86.43,0.007892847061157227,0.00905609130859375
Barley,"I(antplnt,jordtype,nprot)",,42,18,42.86,0.001425027847290039,0.0028328895568847656
Barley,"I(mod_nmin,s2528,jordinf)",,139,119,85.61,0.008824825286865234,0.008831024169921875
Barley,"I(bgbyg,s2528,saakern)",,145,126,86.90,0.007281064987182617,0.008712053298950195
Barley,"I(saatid,ngodnt,sort)",,27,4,14.81,0.0013759136199951172,0.0010991096496582031
Barley,"I(aks_vgt,sorttkv,s2225)",,106,88,83.02,0.0041429996490478516,0.010361909866333008
Barley,"I(tkvs,protein,ntilg)",,147,132,89.80,0.009512901306152344,0.011527061462402344
Barley,"I(potnmin,saatid,bgbyg)",,38,8,21.05,0.0013489723205566406,0.0011630058288574219
Barley,"I(spndx,nplac,ngodnt)",,121,103,85.12,0.004335165023803711,0.010395050048828125
Barley,"I(sorttkv,sort,nedbarea)",,14,2,14.29,0.0005328655242919922,0.0003139972686767578
Barley,"I(ngodnn,aar_mod,ntilg)",,57,37,64.91,0.0023000240325927734,0.0036330223083496094
Barley,"I(partigerm,udb,s2528)",,144,124,86.11,0.007281064987182617,0.010319948196411133
Barley,"I(tkv,aks_vgt,nedbarea)",,136,118,86.76,0.007534980773925781,0.010978937149047852
Barley,"I(tkv,markgrm,ngodn)",,114,93,81.58,0.004273891448974609,0.009079217910766602
Barley,"I(aks_vgt,exptgens,nplac)",,115,87,75.65,0.004719972610473633,0.008906126022338867
Barley,"I(saamng,partigerm,spndx)",,14,8,57.14,0.0005960464477539062,0.005468130111694336
Barley,"I(ngodnt,s2528,ksort)",,146,127,86.99,0.007647991180419922,0.011884927749633789
Barley,"I(potnmin,keraks,exptgens)",,134,109,81.34,0.0068531036376953125,0.008291006088256836
Barley,"I(saamng,nopt,aks_m2)",,14,4,28.57,0.0007441043853759766,0.0023620128631591797
Barley,"I(exptgens,aar_mod,ngtilg)",,43,26,60.47,0.0014960765838623047,0.002460956573486328
Barley,"I(bgbyg,exptgens,komm)",,63,21,33.33,0.0018868446350097656,0.0020380020141601562
Barley,"I(partigerm,saamng,aar_mod)",,14,1,7.14,0.0005640983581542969,0.0002589225769042969
Barley,"I(aks_vgt,aar_mod,protein)",,117,99,84.62,0.0042269229888916016,0.010341167449951172
Barley,"I(srtprot,saamng,s2225)",,23,10,43.48,0.0007588863372802734,0.003551959991455078
Barley,"I(ntilg,jordn,nedbarea)",,87,57,65.52,0.003184080123901367,0.0047130584716796875
Barley,"I(tkvs,saakern,s2528)",,5,5,100.00,0.00030303001403808594,0.0028510093688964844
Barley,"I(saakern,markgrm,dgv1059)",,17,4,23.53,0.0008637905120849609,0.0007250308990478516
Barley,"I(ngodnt,spndx,nmin)",,147,128,87.07,0.009518146514892578,0.011337995529174805
Barley,"I(ngodnn,dgv1059,partigerm)",,66,36,54.55,0.0026650428771972656,0.003384113311767578
Barley,"I(srtprot,jordinf,partigerm)",,23,5,21.74,0.0008180141448974609,0.0009160041809082031
Barley,"I(tkvs,tkv,ngodnt)",,141,116,82.27,0.007614850997924805,0.010950803756713867
Barley,"I(nmin,sorttkv,tkv)",,42,29,69.05,0.001817941665649414,0.00443720817565918
Barley,"I(exptgens,saatid,nmin)",,38,8,21.05,0.0013968944549560547,0.0014750957489013672
Barley,"I(mod_nmin,saamng,frspdag)",,44,14,31.82,0.001550912857055664,0.0014600753784179688
Barley,"I(srtsize,nmin,dgv5980)",,25,5,20.00,0.0010020732879638672,0.0010731220245361328
Barley,"I(aks_vgt,aar_mod,s2225)",,117,94,80.34,0.0040590763092041016,0.010196924209594727
Barley,"I(aar_mod,partigerm,saakern)",,39,7,17.95,0.00144195556640625,0.0011539459228515625
Barley,"I(dg25,udb,s2225)",,141,120,85.11,0.007127046585083008,0.010107040405273438
Barley,"I(srtprot,jordn,antplnt)",,23,5,21.74,0.001065969467163086,0.001341104507446289
Barley,"I(potnmin,komm,saakern)",,38,6,15.79,0.011172056198120117,0.0010271072387695312
Barley,"I(ngodnt,spndx,rokap)",,147,128,87.07,0.009438037872314453,0.011526107788085938
Barley,"I(sorttkv,s2528,exptgens)",,142,121,85.21,0.008332014083862305,0.011120080947875977
Barley,"I(keraks,nopt,protein)",,114,97,85.09,0.004155158996582031,0.00957489013671875
Barley,"I(dg25,aar_mod,aks_vgt)",,26,14,53.85,0.0010039806365966797,0.0031239986419677734
Barley,"I(jordn,tkv,partigerm)",,140,115,82.14,0.007622957229614258,0.008818864822387695
Barley,"I(bgbyg,antplnt,dgv5980)",,75,37,49.33,0.0026831626892089844,0.0026738643646240234
Barley,"I(s2528,sort,tkv)",,112,96,85.71,0.003960132598876953,0.007650852203369141
Barley,"I(ngodn,saakern,jordinf)",,66,41,62.12,0.002240896224975586,0.0035190582275390625
Barley,"I(antplnt,s2528,tkv)",,140,124,88.57,0.008105993270874023,0.014966964721679688
Barley,"I(saamng,spndx,ntilg)",,145,128,88.28,0.009544849395751953,0.015048980712890625
Barley,"I(nmin,komm,udb)",,39,26,66.67,0.0018792152404785156,0.004266977310180664
Barley,"I(pesticid,protein,s2528)",,148,135,91.22,0.008601903915405273,0.012948989868164062
Barley,"I(saakern,protein,ngodn)",,146,131,89.73,0.008628129959106445,0.01069498062133789
Barley,"I(ngodnt,s2225,markgrm)",,146,125,85.62,0.007426023483276367,0.00914311408996582
Barley,"I(aar_mod,tkv,jordinf)",,140,114,81.43,0.0074710845947265625,0.008547067642211914
Barley,"I(udb,antplnt,s2225)",,120,103,85.83,0.004618167877197266,0.008178949356079102
Barley,"I(rokap,protein,potnmin)",,143,128,89.51,0.009081840515136719,0.010205984115600586
Barley,"I(nedbarea,keraks,ngodnt)",,135,111,82.22,0.007112026214599609,0.008354902267456055
Barley,"I(ngodnn,udb,saamng)",,138,113,81.88,0.006722211837768555,0.008559942245483398
Barley,"I(saamng,ntilg,s2528)",,14,7,50.00,0.0019681453704833984,0.004139900207519531
Barley,"I(ngodn,markgrm,nopt)",,66,41,62.12,0.002402067184448242,0.003390073776245117
Barley,"I(saatid,dg25,tkvs)",,22,5,22.73,0.0008411407470703125,0.0006489753723144531
Barley,"I(aks_vgt,frspdag,nplac)",,114,86,75.44,0.004148006439208984,0.007924079895019531
Barley,"I(jordinf,keraks,slt22)",,136,117,86.03,0.007143974304199219,0.01002192497253418
Barley,"I(exptgens,nplac,markgrm)",,38,7,18.42,0.0014121532440185547,0.0012869834899902344
Barley,"I(protein,rokap,aks_vgt)",,123,108,87.80,0.004563093185424805,0.009619951248168945
Barley,"I(tkv,frspdag,nplac)",,109,88,80.73,0.004041910171508789,0.00722503662109375
Barley,"I(partigerm,komm,udb)",,14,6,42.86,0.000576019287109375,0.0028078556060791016
Barley,"I(dg25,sorttkv,saakern)",,26,5,19.23,0.0009768009185791016,0.0007619857788085938
Barley,"I(aar_mod,nprot,srtsize)",,71,53,74.65,0.003782033920288086,0.0038230419158935547
Barley,"I(aks_m2,keraks,nprot)",,132,110,83.33,0.006844043731689453,0.009724855422973633
Barley,"I(ngodnt,frspdag,partigerm)",,54,25,46.30,0.0019979476928710938,0.0021390914916992188
Barley,"I(frspdag,potnmin,srtprot)",,28,6,21.43,0.001004934310913086,0.0008280277252197266
Barley,"I(ngodn,nopt,exptgens)",,67,42,62.69,0.0031919479370117188,0.0043790340423583984
Barley,"I(aar_mod,markgrm,sorttkv)",,39,7,17.95,0.0020241737365722656,0.0018069744110107422
Barley,"I(aks_m2,forfrugt,jordtype)",,108,81,75.00,0.004086017608642578,0.007490873336791992
Barley,"I(antplnt,sort,slt22)",,42,31,73.81,0.00164794921875,0.004795074462890625
Barley,"I(nplac,nopt,saatid)",,15,1,6.67,0.0008289813995361328,0.00037097930908203125
Barley,"I(potnmin,jordinf,pesticid)",,38,6,15.79,0.0013730525970458984,0.0010330677032470703
Barley,"I(potnmin,aks_m2,exptgens)",,128,102,79.69,0.006242036819458008,0.007166862487792969
Barley,"I(partigerm,dgv1059,srtsize)",,14,1,7.14,0.0007081031799316406,0.0003409385681152344
Barley,"I(ntilg,partigerm,saakern)",,83,53,63.86,0.0029151439666748047,0.004427909851074219
Barley,"I(frspdag,potnmin,ksort)",,28,18,64.29,0.0010199546813964844,0.003520965576171875
Barley,"I(srtprot,tkv,nmin)",,138,115,83.33,0.007439851760864258,0.008730888366699219
Barley,"I(jordn,sorttkv,frspdag)",,51,17,33.33,0.0017948150634765625,0.0021390914916992188
Barley,"I(ngtilg,nmin,antplnt)",,80,52,65.00,0.0026979446411132812,0.004007101058959961
Barley,"I(exptgens,slt22,tkvs)",,143,123,86.01,0.007463932037353516,0.008744001388549805
Barley,"I(nplac,jordn,jordinf)",,15,1,6.67,0.0010559558868408203,0.0005800724029541016
Barley,"I(s2528,ntilg,forfrugt)",,129,110,85.27,0.005844831466674805,0.009641170501708984
Barley,"I(sort,srtprot,ngodn)",,21,5,23.81,0.0007200241088867188,0.0014338493347167969
Barley,"I(ngtilg,srtprot,protein)",,80,70,87.50,0.0029630661010742188,0.007470130920410156
Barley,"I(saatid,jordn,forfrugt)",,27,4,14.81,0.001203775405883789,0.0009660720825195312
Barley,"I(jordinf,slt22,srtprot)",,142,123,86.62,0.007294178009033203,0.008599042892456055
Barley,"I(jordinf,dg25,saatid)",,25,8,32.00,0.0009591579437255859,0.0006380081176757812
Barley,"I(potnmin,rokap,aar_mod)",,36,7,19.44,0.0012488365173339844,0.0008401870727539062
Barley,"I(protein,sorttkv,nplac)",,124,110,88.71,0.004495143890380859,0.009347915649414062
Barley,"I(nopt,aks_vgt,nprot)",,141,119,84.40,0.00763392448425293,0.00908803939819336
Barley,"I(udb,ngodn,nmin)",,119,97,81.51,0.005491971969604492,0.008614063262939453
Barley,"I(aar_mod,sorttkv,potnmin)",,39,8,20.51,0.0014221668243408203,0.0011789798736572266
Barley,"I(markgrm,dgv1059,nmin)",,57,22,38.60,0.0020639896392822266,0.0018329620361328125
Barley,"I(ngodnn,ntilg,mod_nmin)",,83,62,74.70,0.004377126693725586,0.005249977111816406
Barley,"I(ngodnt,bgbyg,ksort)",,74,62,83.78,0.0027971267700195312,0.006916999816894531
Barley,"I(srtsize,ksort,rokap)",,141,118,83.69,0.007420063018798828,0.008989810943603516
Barley,"I(spndx,nprot,markgrm)",,128,112,87.50,0.007769107818603516,0.012399911880493164
Barley,"I(tkvs,slt22,komm)",,141,122,86.52,0.00735783576965332,0.008805990219116211
Barley,"I(bgbyg,keraks,ntilg)",,139,115,82.73,0.007244110107421875,0.010128021240234375
Barley,"I(nmin,ngtilg,udb)",,88,74,84.09,0.004172086715698242,0.006891965866088867
Barley,"I(protein,srtprot,saamng)",,125,110,88.00,0.004380941390991211,0.009163856506347656
Barley,"I(saamng,tkv,saatid)",,141,116,82.27,0.0076410770416259766,0.0086669921875
Barley,"I(partigerm,frspdag,tkv)",,14,6,42.86,0.0006191730499267578,0.0036149024963378906
Barley,"I(slt22,nplac,partigerm)",,115,97,84.35,0.0041201114654541016,0.007531881332397461
Barley,"I(tkv,forfrugt,sort)",,112,91,81.25,0.003959178924560547,0.007144927978515625
Barley,"I(nedbarea,ngodn,spndx)",,73,63,86.30,0.0032660961151123047,0.007531881332397461
Barley,"I(dgv5980,saatid,srtprot)",,49,6,12.24,0.0013599395751953125,0.0008969306945800781
Barley,"I(ksort,antplnt,dg25)",,123,103,83.74,0.00479888916015625,0.01055598258972168
Barley,"I(nplac,spndx,nopt)",,143,125,87.41,0.009803056716918945,0.011271953582763672
Barley,"I(saakern,dgv5980,aks_m2)",,17,7,41.18,0.0008769035339355469,0.0034961700439453125
Barley,"I(pesticid,aks_m2,nmin)",,133,108,81.20,0.006872892379760742,0.007504940032958984
Barley,"I(ngodnn,aks_vgt,antplnt)",,131,108,82.44,0.008917093276977539,0.009371042251586914
Barley,"I(protein,frspdag,ngtilg)",,123,108,87.80,0.004428863525390625,0.00822901725769043
Barley,"I(s2225,potnmin,ngodnn)",,117,99,84.62,0.004556894302368164,0.009750127792358398
Barley,"I(komm,aar_mod,rokap)",,40,8,20.00,0.0013630390167236328,0.0008919239044189453
Barley,"I(markgrm,dgv1059,nedbarea)",,57,21,36.84,0.002344846725463867,0.001734018325805664
Barley,"I(dgv5980,ntilg,sorttkv)",,101,71,70.30,0.0052030086517333984,0.004918813705444336
Barley,"I(srtprot,spndx,ngodnn)",,146,126,86.30,0.009837865829467773,0.01147007942199707
Barley,"I(spndx,nedbarea,saamng)",,121,103,85.12,0.004417896270751953,0.010287046432495117
Barley,"I(spndx,tkvs,saatid)",,121,103,85.12,0.004862070083618164,0.010380983352661133
Barley,"I(protein,srtprot,jordn)",,125,110,88.00,0.0043680667877197266,0.009855985641479492
Barley,"I(saamng,s2528,spndx)",,141,126,89.36,0.007420063018798828,0.013226032257080078
Barley,"I(dgv5980,jordinf,s2225)",,49,30,61.22,0.0014958381652832031,0.0043659210205078125
Barley,"I(udb,forfrugt,saakern)",,112,90,80.36,0.004188060760498047,0.007272005081176758
Barley,"I(jordtype,nmin,mod_nmin)",,41,14,34.15,0.0014917850494384766,0.0014040470123291016
Barley,"I(slt22,jordn,s2528)",,120,103,85.83,0.004576921463012695,0.007906198501586914
Barley,"I(dgv5980,udb,srtprot)",,143,115,80.42,0.006862163543701172,0.008074045181274414
Barley,"I(bgbyg,ntilg,ngodnn)",,99,77,77.78,0.005324840545654297,0.005873918533325195
Barley,"I(aar_mod,udb,spndx)",,142,122,85.92,0.006971120834350586,0.012031793594360352
Barley,"I(sorttkv,komm,s2528)",,19,10,52.63,0.0007250308990478516,0.0033850669860839844
Barley,"I(dgv1059,partigerm,saatid)",,53,12,22.64,0.0017228126525878906,0.0016100406646728516
Barley,"I(bgbyg,slt22,dg25)",,145,126,86.90,0.008146047592163086,0.010429143905639648
Barley,"I(dgv1059,slt22,nprot)",,144,125,86.81,0.007999897003173828,0.009773015975952148
Barley,"I(nedbarea,jordtype,saatid)",,29,3,10.34,0.001027822494506836,0.0004119873046875
Barley,"I(ntilg,tkv,nplac)",,139,113,81.29,0.007454872131347656,0.010094165802001953
Barley,"I(pesticid,nopt,spndx)",,44,34,77.27,0.0016491413116455078,0.00683283805847168
Barley,"I(nedbarea,jordinf,dgv1059)",,29,3,10.34,0.0013790130615234375,0.0006079673767089844
Barley,"I(aar_mod,jordtype,slt22)",,31,20,64.52,0.0010590553283691406,0.003857135772705078
Barley,"I(srtsize,frspdag,partigerm)",,25,5,20.00,0.0008351802825927734,0.0009469985961914062
Barley,"I(dgv5980,ksort,srtsize)",,145,120,82.76,0.0076639652252197266,0.009067058563232422
Barley,"I(s2225,nopt,slt22)",,114,98,85.96,0.004534006118774414,0.008063077926635742
Barley,"I(srtsize,sort,exptgens)",,8,2,25.00,0.0003631114959716797,0.000476837158203125
Barley,"I(dgv1059,saamng,ngodnn)",,53,19,35.85,0.0018310546875,0.002357006072998047
Barley,"I(jordinf,aar_mod,sort)",,30,7,23.33,0.001271963119506836,0.0007650852203369141
Barley,"I(protein,partigerm,srtprot)",,126,111,88.10,0.004781961441040039,0.009595870971679688
Barley,"I(forfrugt,exptgens,keraks)",,44,30,68.18,0.0018260478973388672,0.0042951107025146484
Barley,"I(saatid,tkv,ngodnt)",,138,114,82.61,0.007415056228637695,0.008958101272583008
Barley,"I(aks_vgt,keraks,ntilg)",,135,109,80.74,0.007338047027587891,0.011108875274658203
Barley,"I(saakern,jordn,slt22)",,17,10,58.82,0.0011310577392578125,0.0037720203399658203
Barley,"I(tkvs,markgrm,ngodnt)",,14,1,7.14,0.0007681846618652344,0.0010380744934082031
Barley,"I(jordtype,saatid,komm)",,33,3,9.09,0.0012180805206298828,0.0006558895111083984
Barley,"I(mod_nmin,nedbarea,nprot)",,44,26,59.09,0.0015838146209716797,0.002763032913208008
Barley,"I(exptgens,srtprot,pesticid)",,38,7,18.42,0.0014150142669677734,0.0013530254364013672
Barley,"I(srtprot,ntilg,s2225)",,23,10,43.48,0.002012014389038086,0.004760026931762695
Barley,"I(keraks,ngodn,antplnt)",,122,95,77.87,0.005033969879150391,0.00893092155456543
Barley,"I(rokap,jordn,ksort)",,60,46,76.67,0.002377033233642578,0.00490117073059082
Barley,"I(sort,nedbarea,jordinf)",,21,4,19.05,0.0006890296936035156,0.0008080005645751953
Barley,"I(ksort,srtsize,dgv5980)",,119,97,81.51,0.004587888717651367,0.008296966552734375
Barley,"I(dgv1059,ngodnn,s2528)",,85,70,82.35,0.0032911300659179688,0.005891084671020508
Barley,"I(nmin,ngodnt,potnmin)",,60,33,55.00,0.002579927444458008,0.0025289058685302734
Barley,"I(aar_mod,udb,ksort)",,142,120,84.51,0.0068590641021728516,0.011593103408813477
Barley,"I(nprot,saamng,aar_mod)",,67,44,65.67,0.002499103546142578,0.0034661293029785156
Barley,"I(aar_mod,frspdag,aks_vgt)",,39,25,64.10,0.0019152164459228516,0.004111051559448242
Barley,"I(ngodnn,jordinf,ngodn)",,55,32,58.18,0.0021219253540039062,0.0030698776245117188
Barley,"I(saakern,protein,jordn)",,146,131,89.73,0.009261846542358398,0.010814189910888672
Barley,"I(ksort,exptgens,aks_m2)",,116,96,82.76,0.004420042037963867,0.009014129638671875
Barley,"I(exptgens,nedbarea,aar_mod)",,38,8,21.05,0.0016789436340332031,0.0013370513916015625
Barley,"I(saamng,mod_nmin,antplnt)",,14,3,21.43,0.0007760524749755859,0.0012021064758300781
Barley,"I(dgv5980,pesticid,ngodnn)",,49,13,26.53,0.0013589859008789062,0.0017452239990234375
Barley,"I(keraks,aks_vgt,s2528)",,135,113,83.70,0.007947921752929688,0.012809991836547852
Barley,"I(pesticid,mod_nmin,antplnt)",,22,1,4.55,0.0010120868682861328,0.0007369518280029297
Barley,"I(sort,nplac,saatid)",,21,4,19.05,0.0006549358367919922,0.0008649826049804688
Barley,"I(partigerm,nedbarea,ntilg)",,14,1,7.14,0.0006189346313476562,0.0015349388122558594
Barley,"I(nedbarea,nplac,keraks)",,29,16,55.17,0.0010287761688232422,0.003239154815673828
Barley,"I(markgrm,exptgens,ngodnn)",,35,11,31.43,0.0014040470123291016,0.00162506103515625
Barley,"I(aks_m2,srtprot,dgv5980)",,109,82,75.23,0.0041370391845703125,0.007245063781738281
Barley,"I(rokap,frspdag,aks_m2)",,40,22,55.00,0.0013039112091064453,0.0037419795989990234
Barley,"I(mod_nmin,pesticid,ngodnn)",,44,21,47.73,0.0018558502197265625,0.0027217864990234375
Barley,"I(sorttkv,forfrugt,udb)",,19,9,47.37,0.0008780956268310547,0.003885984420776367
Barley,"I(dgv5980,nplac,srtprot)",,49,6,12.24,0.001367807388305664,0.0009050369262695312
Barley,"I(partigerm,komm,jordn)",,14,1,7.14,0.0007340908050537109,0.0005159378051757812
Barley,"I(protein,frspdag,nmin)",,123,108,87.80,0.004530906677246094,0.009245872497558594
Barley,"I(markgrm,rokap,sorttkv)",,35,11,31.43,0.0012049674987792969,0.0011320114135742188
Barley,"I(protein,saatid,slt22)",,123,110,89.43,0.004271030426025391,0.010225057601928711
Barley,"I(exptgens,keraks,nprot)",,137,115,83.94,0.007732868194580078,0.010634899139404297
Barley,"I(spndx,tkv,ntilg)",,139,124,89.21,0.007776021957397461,0.011543989181518555
Barley,"I(nopt,potnmin,dgv1059)",,43,14,32.56,0.0017960071563720703,0.0015239715576171875
Barley,"I(slt22,ngodnt,nopt)",,121,103,85.12,0.004965066909790039,0.01018381118774414
Barley,"I(saatid,exptgens,aks_m2)",,27,12,44.44,0.001004934310913086,0.003042936325073242
Barley,"I(jordtype,partigerm,rokap)",,33,3,9.09,0.0012209415435791016,0.0006220340728759766
Barley,"I(jordn,partigerm,saamng)",,51,17,33.33,0.001992940902709961,0.0019311904907226562
Barley,"I(dgv1059,bgbyg,jordtype)",,59,19,32.20,0.001990079879760742,0.0019838809967041016
Barley,"I(srtsize,saakern,exptgens)",,25,5,20.00,0.00080108642578125,0.0010650157928466797
Barley,"I(aks_vgt,ngodn,dg25)",,124,96,77.42,0.005135059356689453,0.008790969848632812
Barley,"I(slt22,frspdag,dgv1059)",,112,94,83.93,0.0041429996490478516,0.008578062057495117
Barley,"I(keraks,exptgens,tkvs)",,114,87,76.32,0.004218101501464844,0.009354114532470703
Barley,"I(ngodnt,dgv1059,dgv5980)",,65,34,52.31,0.0030829906463623047,0.0029668807983398438
Barley,"I(tkv,aar_mod,keraks)",,113,92,81.42,0.004912853240966797,0.008919000625610352
Barley,"I(aks_vgt,sorttkv,dgv5980)",,106,84,79.25,0.003921985626220703,0.008345842361450195
Barley,"I(ksort,saatid,jordinf)",,115,95,82.61,0.004235029220581055,0.008307933807373047
Barley,"I(exptgens,aks_vgt,saakern)",,138,114,82.61,0.009507894515991211,0.00872492790222168
Barley,"I(komm,saakern,srtsize)",,27,2,7.41,0.0010349750518798828,0.0004558563232421875
Barley,"I(srtprot,sorttkv,nopt)",,14,6,42.86,0.0005509853363037109,0.0010828971862792969
Barley,"I(potnmin,partigerm,aks_m2)",,38,23,60.53,0.0013499259948730469,0.0032629966735839844
Barley,"I(dgv5980,tkv,pesticid)",,151,117,77.48,0.00810098648071289,0.009150981903076172
Barley,"I(protein,sorttkv,dg25)",,124,110,88.71,0.004659891128540039,0.010580062866210938
Barley,"I(tkvs,saamng,potnmin)",,14,1,7.14,0.0006399154663085938,0.00027108192443847656
Barley,"I(nedbarea,udb,srtsize)",,143,117,81.82,0.007028102874755859,0.007990837097167969
Barley,"I(protein,udb,aks_m2)",,136,124,91.18,0.007272958755493164,0.01574110984802246
Barley,"I(nmin,ngodn,saakern)",,70,51,72.86,0.004027128219604492,0.003962039947509766
Barley,"I(nopt,aks_m2,tkvs)",,134,109,81.34,0.007043123245239258,0.007019996643066406
Barley,"I(antplnt,partigerm,sort)",,42,18,42.86,0.0014290809631347656,0.0014739036560058594
Barley,"I(saamng,forfrugt,markgrm)",,14,1,7.14,0.0006279945373535156,0.00034499168395996094
Barley,"I(partigerm,ksort,tkv)",,142,126,88.73,0.007299900054931641,0.011046886444091797
Barley,"I(tkvs,ngtilg,ngodnn)",,14,1,7.14,0.0014290809631347656,0.0015149116516113281
Barley,"I(partigerm,ngodn,ntilg)",,14,1,7.14,0.0015518665313720703,0.002665996551513672
Barley,"I(mod_nmin,nmin,tkvs)",,47,17,36.17,0.002254009246826172,0.002026081085205078
Barley,"I(dg25,udb,mod_nmin)",,141,115,81.56,0.007646083831787109,0.017325162887573242
Barley,"I(markgrm,dg25,srtsize)",,29,12,41.38,0.001127004623413086,0.0010209083557128906
Barley,"I(saatid,slt22,protein)",,138,126,91.30,0.0073719024658203125,0.014879941940307617
Barley,"I(aks_vgt,forfrugt,ntilg)",,116,88,75.86,0.004357099533081055,0.007932901382446289
Barley,"I(dgv1059,saamng,sort)",,53,12,22.64,0.0017390251159667969,0.0015368461608886719
Barley,"I(ngodn,bgbyg,dgv1059)",,88,56,63.64,0.0030820369720458984,0.004292011260986328
Barley,"I(markgrm,jordinf,forfrugt)",,17,4,23.53,0.0007429122924804688,0.0005350112915039062
Barley,"I(nmin,sort,jordtype)",,42,9,21.43,0.0015909671783447266,0.0011379718780517578
Barley,"I(sorttkv,spndx,frspdag)",,146,127,86.99,0.009842157363891602,0.011342048645019531
Barley,"I(spndx,saatid,udb)",,119,103,86.55,0.004002094268798828,0.009855031967163086
Barley,"I(nedbarea,partigerm,aks_vgt)",,29,16,55.17,0.0010311603546142578,0.003448009490966797
Barley,"I(protein,tkvs,partigerm)",,126,111,88.10,0.004724979400634766,0.009085893630981445
Barley,"I(keraks,rokap,bgbyg)",,111,86,77.48,0.0038950443267822266,0.007206916809082031
Barley,"I(nplac,markgrm,komm)",,15,1,6.67,0.0007939338684082031,0.00033402442932128906
Barley,"I(nplac,rokap,frspdag)",,15,1,6.67,0.0006759166717529297,0.0003058910369873047
Barley,"I(ngodn,sorttkv,potnmin)",,66,41,62.12,0.002390146255493164,0.003448009490966797
Barley,"I(forfrugt,sort,dg25)",,26,1,3.85,0.0009038448333740234,0.00030922889709472656
Barley,"I(nprot,antplnt,forfrugt)",,67,44,65.67,0.002541065216064453,0.0036220550537109375
Barley,"I(markgrm,frspdag,antplnt)",,18,7,38.89,0.0007669925689697266,0.0009489059448242188
Barley,"I(s2225,ngodnt,nopt)",,121,103,85.12,0.005074977874755859,0.00972294807434082
Barley,"I(partigerm,sorttkv,tkvs)",,14,1,7.14,0.0006880760192871094,0.00024199485778808594
Barley,"I(udb,aks_vgt,nopt)",,135,113,83.70,0.007390022277832031,0.010569095611572266
Barley,"I(tkv,nplac,aks_m2)",,112,91,81.25,0.004117012023925781,0.00790715217590332
Barley,"I(keraks,srtprot,ngodn)",,115,89,77.39,0.00397801399230957,0.00896906852722168
Barley,"I(dgv1059,nedbarea,nmin)",,53,13,24.53,0.0018780231475830078,0.0017387866973876953
Barley,"I(protein,aks_vgt,saatid)",,138,122,88.41,0.00762486457824707,0.011862039566040039
Barley,"I(frspdag,ngodn,aar_mod)",,28,6,21.43,0.0016927719116210938,0.0014920234680175781
Barley,"I(nprot,rokap,sort)",,61,43,70.49,0.002471923828125,0.003142118453979492
Barley,"I(ngodn,protein,jordinf)",,147,133,90.48,0.009077787399291992,0.012060880661010742
Barley,"I(slt22,dg25,keraks)",,115,97,84.35,0.004260063171386719,0.00845193862915039
Barley,"I(nmin,tkv,nprot)",,141,118,83.69,0.007158041000366211,0.009413957595825195
Barley,"I(tkvs,nedbarea,aks_vgt)",,14,5,35.71,0.0007839202880859375,0.0034089088439941406
Barley,"I(tkv,ngodnt,mod_nmin)",,118,97,82.20,0.004687070846557617,0.008960962295532227
Barley,"I(potnmin,ngodnt,tkvs)",,60,32,53.33,0.0026929378509521484,0.002413034439086914
Barley,"I(exptgens,jordtype,komm)",,31,5,16.13,0.0011019706726074219,0.0007989406585693359
Barley,"I(sort,nplac,nprot)",,21,4,19.05,0.0006990432739257812,0.0016219615936279297
Barley,"I(markgrm,ngtilg,tkvs)",,101,69,68.32,0.004266977310180664,0.004384040832519531
Barley,"I(jordtype,ngtilg,s2528)",,89,76,85.39,0.0040700435638427734,0.006585121154785156
